p_productImg,p_productName,p_price,p_description,p_categoryId
7bb24fc6-4013-4573-a3fe-5f8bf4a50289.jpg,"Beaphar Bio Band Veto Shield ошейник с эфирными маслами для кошек и котят,35 см.",1 050,"Ошейник представляет собой многослойную полихлорвиниловую ленту зеленого цвета, пропитанную смесью натуральных компонентов, с фиксатором и насечками, которые способствуют моментальному расстегиванию ошейника и быстрому освобождению животного. Ошейник..",3
79264b56-1bd9-4536-9664-344a5eb99412.jpg,"Beaphar Flea & Tick Collar for cat,ошейник от блох для кошек желтый,35 см.",1 450,Ошейник желтого цвета от блох и клещей для кошек с шестимесячного возраста. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
513f4c26-6be1-4e00-9520-474224040c01.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек зеленый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет зеленый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
bfb08ffe-4222-4e7f-b252-b879a593944a.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек фиолетовый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет фиолетовый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Ди..,3
582aaf60-3613-4f93-989f-3834508aa6a4.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек,оранжевый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет оранжевый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диа..,3
32e0fa39-e4cd-49ca-be67-62476418db25.jpg,"Beaphar Flea&Tick Collar S.O.S.,ошейник от блох и клещей для котят,35 см.",1 450,"Ошейник S.O.S. от блох и клещей для котят с 6-месячного возраста. Цвет белый. Уничтожает паразитов и защищает от повторного заражения блохами в течение 8 месяцев и клещами в течение 4 месяцев. Действующее вещество ошейников S.O.S. — тетрахлорвинфос, ..",3
21f02c5b-3739-448b-bd6b-60daa339c8a2.jpg,"Beaphar Flea&Tick Collar S.O.S.,ошейник от блох и клещей для кошек,35 см.",1 450,Ошейник S.O.S. от блох и клещей для кошек с 6-месячного возраста. Цвет белый. Уничтожает паразитов и защищает от повторного заражения блохами в течение 8 месяцев и клещами в течение 4 месяцев. Средство 2-й ступени комплексной программы Beaphar по защ..,3
c1fd9946-4a4b-48d0-9053-1671c393b29f.jpg,"Beaphar Flea&Tick Collar Беафар ошейник инсектоакарицидный для кошек,35 см,синий",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет черный. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диазин..,3
567fc3b3-6a11-43ae-b46e-5e044ba1d443.jpg,"Beaphar Immo Shield Line-on,капли от паразитов для кошек,1 пипетка.",1 080,"Капли IMMO Shield (Vermicon) Line-on для кошек старше 12-недельного возраста для борьбы с паразитами.Представляют собой прозрачную маслянистую жидкость со слабым специфическим запахом. Диметикон в составе капель образует пленку, которая действует по ..",3
d91ff348-8bc5-4ce7-8405-ff06ad9a3406.jpg,"Beaphar Immo Shield Spray,спрей от паразитов для кошек, собак, грызунов и кроликов,250 мл.",4 950,"Спрей IMMO Shield Spray от паразитов для кошек, собак, грызунов и кроликов, а также для обработки мест обитания животных. Диметикон (силиконовое масло) в составе спрея образует пленку, которая действует по принципу липкой ловушки, удерживая блох, кле..",3
b0f3e584-fd89-4ce9-af99-8cd26f15d15f.jpg,"Beaphar Nature Lotion от блох, комаров и клещей для собак и кошек, щенков,250 мл.",4 350,"Натуральный спрей от блох, комаров и клещей для собак и кошек, щенков и котятНекоторые растения обладают свойствами, отпугивающими паразитов. Используя эти свойства растений компанией Beaphar был создан препарат в форме спрея на основе исключительно ..",3
75d1fd22-90ba-418b-a95c-c76bdae35fb0.jpg,"Beaphar Protecto Plus,антипаразитный спрей для собак и кошек,150 мл.",3 570,"Спрей Protecto Plus от паразитов, 150млСпрей для уничтожения насекомых (блох, клещей, вшей, муравьев, тараканов и др.) в местах пребывания животных. Уничтожает насекомых в любой форме развития и защищает от повторного заражения в течении 6 месяцев. С..",3
7e34d90a-c99e-4cf7-a2a9-88ec84753f97.jpg,"Beaphar Veto pure от паразитов для котят,3 пипетки.",2 860,"Капли Био от блох, клещей и комаров для котят старше 12-недельного возраста для отпугивания блох, клещей и комаров. Натуральные растительные компоненты в составе капель, распространяясь по кожно-волосяному покрову животного, оказывают репеллентное де..",3
4a32d64c-50ba-416b-b712-751c5b734159.jpg,"Flea&Tick Collar for cat,ошейник от блох для кошек красный,35 см.",1 500,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет красный. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
7c2eb9f5-0584-469f-aabf-5efb2e18ff46.jpg,"Frontline Combo Chat,инсектоакарцицидная пипетка для кошек.",3 900,"Фронтлайн Комбо ( Frontline Combo)- лекарственный инсектоакарицидный препарат в форме раствора для наружного применения.Фронтлайн Комбо содержит в качестве действующих вещества фипронил-9,8% иS-метопрен- 8,8%, а в качестве вспомогательных веществ - п..",3
d01cff3b-46d5-4233-8dfd-2fc3f0273b4e.jpg,"Stronghold-45,капли на холку от блох и глистов кошек,(2,5- 7,5 кг),1 пипетка.",2 800,"Состав и действующие вещества: селамектинЗаболевания: отодектоз, афаниптероз, на укусы паразитов, дерматиты, нематодоз, цестодоз, дирофиляриоз, паразитарный, демодекоз, саркоптоз, стафилококкозСтронгхолд, 6% 45 мг для кошек 2.6-7.5 кг, 1 пипетка:Преп..",3
3df14109-967d-48e1-bb93-6aadd02b4aa5.jpg,"Адвокат капли на холку для кошек весом до 4 кг,1 пипетка 0.4 мл.",2 530,"Показания к применению - Назначают кошкам весом до 4 кг для лечения и профилактики нематодозов, энтомозов, саркоптоидозов (в т. ч. саркоптоза и отодектоза) и демодекозаФорма выпуска - Прозрачный раствор от желтого до коричневого цвета для наружного п..",3
58d62856-3dd5-4a49-b7bd-c5f93abbbad0.jpg,"Адвокат капли на холку для кошек от 4 до 8 кг,1 пипетка 0.8 мл.",2 950,"Капли Адвокат для кошек представляют собой противопаразитарный препарат, отличающийся широким спектром действия. Ветеринарные врачи говорят о том, что Адвокат для кошек эффективен в отношении:• Блох;• Власоедов;• Клещей, вызывающих отодектоз;• Дирофи..",3
e1c29e40-4af1-41cf-94d0-ba089a4e6abb.jpg,"Барс капли инсекто-акарицидные для кошек, 1 пипетка",470,"БАРС капли против блох и клещей для кошек в качестве действующих веществ содержат фипронил – 10 мг/мл, дифлубензурон – 1 мг/мл и дикарбоксимид (МГК-264) – 1 мг/мл, а также вспомогательные вещества.БАРС® капли против блох и клещей для собак в качестве..",3
ce9340d4-c44f-43a0-970a-e1fcfa19b79d.jpg,"Барс Спрей для кошек от блох, клещей,флакон 100 мл.",1 650,"Барс - инсектоакарицидный спрей для кошек, рекомендованный ветеринарными врачами в качестве эффективного средства для борьбы с эктопаразитами. В их число входят:• Блохи;• Иксодовые клещи;• Власоеды;• Саркоптоидные клещи.Инсектоакарицидный спрей Барс ..",3
a5650faf-1cac-4717-9169-19a60c651638.jpg,"Барс Форте спрей для кошек от блох, клещей для кошек,флакон 100 мл.",2 200,"Действующими веществами инсектоакарицидного спрея Барс® Форте являются фипронил и дифлубензурон. Также в состав препарата входят вспомогательные вещества, в том числе касторовое масло, глицерин и др. Барс® Форте имеет выраженную активность в отношени..",3
deaa6c0d-252d-4b3f-8fed-33cd815d7527.jpg,"Барс Форте,капли для кошек, против блох и клещей,1 пипетка",500,"Эктопаразиты - насекомые, которые заводятся на теле у четвероногого - настоящее наказание не только для животного, но и для его хозяина. Блохи, вши, власоеды настолько быстро размножаются, что если вовремя не заметить их в шерсти, за очень маленький ..",3
0f8a0f80-9d01-41f5-bf7b-d191636fbd86.jpg,"Барс Форте,капли инсекто-акарицидные для котят,1 пипетка",500,"Обладает выраженной инсектоакарицидной активностью в отношении личиночных и половозрелых фаз развития блох, вшей, власоедов, иксодовых и саркоптоидных клещей, а также оказывает репеллентный эффект.После накожного нанесения препарата входящие в его со..",3
41679ab1-d440-4e9e-9985-827ca31c27d0.jpg,"Биошампунь Veto Pure Shampoo от паразитов для кошек и собак, Beaphar - 250 мл",3 120,"Шампунь Био от паразитов для кошек и собак старше 3-месячного возраста, инфицированных наружными паразитами. Натуральные растительные масла в составе шампуня, распространяясь по кожно-волосяному покрову животного, оказывают репеллентное действие на э..",3
185a9a15-49b6-4a59-9256-77b13feca479.jpg,"Beaphar Bio Band Veto Shield ошейник с эфирными маслами для кошек и котят,35 см.",1 050,"Ошейник представляет собой многослойную полихлорвиниловую ленту зеленого цвета, пропитанную смесью натуральных компонентов, с фиксатором и насечками, которые способствуют моментальному расстегиванию ошейника и быстрому освобождению животного. Ошейник..",3
6ff00285-e35b-416c-868d-97aad97295f9.jpg,"Beaphar Flea & Tick Collar for cat,ошейник от блох для кошек желтый,35 см.",1 450,Ошейник желтого цвета от блох и клещей для кошек с шестимесячного возраста. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
02c0d95c-87d6-40e2-919b-67d35fdf4537.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек зеленый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет зеленый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Диази..,3
cda672ae-e855-4f0a-a2ce-dfed1e22df51.jpg,"Beaphar Flea&Tick Collar for cat,ошейник от блох для кошек фиолетовый,35 см.",1 450,Ошейник от блох и клещей для кошек с шестимесячного возраста. Цвет фиолетовый. Уничтожает паразитов и защищает от повторного заражения блохами и клещами в течение 6 месяцев.Средство 2-й ступени комплексной программы Beaphar по защите от паразитов. Ди..,3
