p_productImg,p_productName,p_price,p_description,p_categoryId
fedf8a77-c998-416a-abfa-0da7af362d0f.jpg,"ЕвроПродукт УЮТ,мышь-погремушка,сизаль,белая с перьями,6,25 см.",300,"Игрушка для кошки Уют мышь-погремушка белая  с перьями, материал сизаль, 6,25 см.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!..",2
a3712633-6bd8-4e20-bc5e-2ea1086cb569.jpg,"ЕвроПродукт УЮТ,мышь-погремушка,цветная с перьями,нейлоновое",330,"Игрушка для кошки Уют мышь-погремушка с перьями, материал нейлон, 6,25 см.Игрушка представлена в четырех цветах. Не содержит вредных компонентов.Порадуйте Вашего питомца новой веселой игрушкой, а он ответит вам  любовью!Отзывы об игрушках Уют, вы мож..",2
4653a0ba-f138-4387-baac-21fc058cdfbe.jpg,"ЕвроПродукт УЮТ,мяч-погремушка ""ромбики"" прозрачный,4 см.",200,"Мяч-погремушка для кошек ""ромбики"" 4см (18 ведер в коробке)Игрушка изготовлена из нетоксичного пластика, который не повреждает зубов животного.Диаметр: 4смЦена указана за 1 игрушку.Отзывы об игрушках для кошек, вы можете оставить у нас на сайтеАртику..",2
47ac16ad-f657-4226-ae3e-53a070a01702.jpg,"ЕвроПродукт УЮТ,мяч-погремушка решетчатая с шипами,4 см.",300,"Мяч-погремушка для кошек ""решетчатый с шипами"" 4см (27 ведер в коробке)Игрушка изготовлена из нетоксичного пластика, который не повреждает зубов животного.Диаметр: 4смЦена указана за 1 игрушку.Отзывы об игрушках для кошек, вы можете оставить у нас на..",2
5751e1bc-e82a-423a-8b9e-79baa9c7aefc.jpg,"ЕвроПродукт УЮТ,эко мышь из кукурузного стебля,7*4 см.",610,"Игрушка для кошек из кукурузного стебля ""Эко Мышь"", 7*4 см- Натуральный материал- В листьях кукурузы обнаружены сложные эфиры фенолкарбоновых кислот – феруловой, кофейной и др., - флавоноиды, лютеолин, трицин, кверцетин, витексин, гемоориентин, рутин..",2
1678ca74-b965-4916-bf3e-be94b9d6e667.jpg,"ЕвроПродукт №1 Лабиринт с дразнилкой,игрушка для кошек 30х25 см.",9 600,The description is not specified,2
457873d7-e0c2-41ff-8bba-cf15ce1336d1.jpg,"ЕвроПродукт №1,дразнилка мышь с веревочкой на палочке,40 см.",1 210,The description is not specified,2
1598e4d0-1801-49d5-a2b5-ea6c85fd5b61.jpg,"ЕвроПродукт №1,дразнилка мышь с мятой розовая,из меха,удочка,50 см.",1 200,"Играя с этой забавной дразнилкой, маленькие котята развиваются физически, а взрослые кошки и коты поддерживают свой мышечный тонус...",2
752bb2f6-42ec-4389-92f1-293a442f85d1.jpg,"ЕвроПродукт №1,дразнилка мышь с мятой,голубая,из меха,удочка,50 см.",1 200,"Играя с этой забавной дразнилкой, маленькие котята развиваются физически, а взрослые кошки и коты поддерживают свой мышечный тонус...",2
2ee25b54-3432-4d7e-85b3-52f47968ae29.jpg,"ЕвроПродукт №1,дразнилка паук норковый мех,удочка,50 см.",1 400,The description is not specified,2
b1395a29-c6c5-494a-a1a9-b0bdb55f062e.jpg,"ЕвроПродукт №1,дразнилка полосатая мышь с голубым хвостом из перьев,на палочке,46 см.",1 500,The description is not specified,2
60302506-496e-4c0b-95b6-47d4a4c0fb9e.jpg,"ЕвроПродукт №1,дразнилка птичка желтая с перьями,на палочке,40 см.",1 200,The description is not specified,2
587a9bce-facb-44b9-860b-ba3b4034dded.jpg,"N1 Дразнилка Хвостик, норка, с колокольчиком, на палочке, 50 см",1 450,"N1 Дразнилка Хвостик, норка, с колокольчиком, на палочке, 50 см..",2
58657165-9f3a-402c-be52-d9a42722cd34.jpg,"Trixie,металлическая сетка с мышкой,6 см,цвета различные.",900,Игрушка для кошек. Металлическая сетка с мышкой. Цвета различные.Мелкие игрушки..,2
0fb37289-191d-4876-bd69-f5846d596067.jpg,"ДР11 №1 Дразнилка мячик, норка 50 см",1 550,The description is not specified,2
834cdb60-b1d7-4f65-9f41-50973beebcab.jpg,"ЕвроПродукт УЮТ,дразнилка мышка сизаль,40 см.",750,The description is not specified,2
ceac04a4-268b-49fb-b0ea-d4badb9a33ca.jpg,"ЕвроПродукт УЮТ,дразнилка рыбка тканевая на пружинке,9*6,5 см.",750,"Игрушка для кошек Уют дразнилка Рыбка тканевая на пружинке, размер 9*6,5 см.Игрушка для кошки. Дразнилка-рыбка с перьями на резинке с кольцом.Размер: 9*6,5 см.Материал: текстиль, перья.Отзывы об игрушки для кошек Уют, вы можете оставить на нашем сайт..",2
